Id,SalePrice
1955,125544.358233333
1956,270763.282
1957,140784.3603
1958,277073.8316
1959,126697.9905
1960,114040.016133333
1961,105222.916533333
1962,81080.4520333334
1963,101784.2804
1964,98847.2503333333
1965,128867.025166667
1966,131594.1357
1967,265484.582666667
1968,381688.246266667
1969,355732.533366667
1970,406624.651533333
1971,381195.663833334
1972,332412.9038
1973,254874.157666667
1974,292373.163133333
1975,396134.6817
1976,256656.363133333
1977,330407.066566667
1978,335988.8043
1979,296673.928133333
1980,179377.492233333
1981,300736.105466667
1982,223110.628466667
1983,184345.978633333
1984,156136.979166667
1985,219722.794533333
1986,213164.0244
1987,160733.162
1988,159150.879433333
1989,162096.4829
1990,196869.506466667
1991,220657.2083
1992,182539.404466667
1993,157518.369566667
1994,236926.1383
1995,156778.598766667
1996,231166.881566667
1997,288755.459933333
1998,296692.405433333
1999,242231.507033333
2000,285718.5532
2001,262632.3962
2002,241662.100866667
2003,234661.368633333
2004,252478.074766667
2005,207807.299233333
2006,207046.638333333
2007,235137.1713
2008,188436.233866667
2009,158992.557333333
2010,172519.1668
2011,133361.0466
2012,158946.6455
2013,158517.3797
2014,155804.821666667
2015,179431.5853
2016,163349.931566667
2017,166830.152266667
2018,114410.177433333
2019,128333.813466667
2020,94075.4717333333
2021,104060.3044
2022,156900.0829
2023,132071.4607
2024,227123.0917
2025,336930.107566667
2026,157619.021633333
2027,139988.7222
2028,138640.484966667
2029,141712.2807
2030,255295.2035
2031,224542.634466667
2032,226715.751833333
2033,250127.4509
2034,150227.763966667
2035,182051.816433333
2036,165119.4055
2037,168801.877633333
2038,289745.829733333
2039,221676.098166667
2040,262378.645833333
2041,241389.558533333
2042,169893.84
2043,145698.2793
2044,155214.895966667
2045,183274.147166667
2046,121653.676866667
2047,129539.225966667
2048,125756.7133
2049,128105.8425
2050,154726.117633333
2051,103304.420066667
2052,119572.000533333
2053,129639.795033333
2054,82624.4218333333
2055,142943.410633333
2056,129758.213
2057,114281.486633333
2058,213318.107833333
2059,126164.5996
2060,137844.289633333
2061,151799.580633333
2062,122536.748533333
2063,107911.2213
2064,128680.782966667
2065,110238.665133333
2066,150977.458966667
2067,108623.6818
2068,124135.207233333
2069,76907.19
2070,107627.6634
2071,86264.6655333333
2072,118326.782533333
2073,129613.2868
2074,166092.155
2075,133839.411033333
2076,123648.281666667
2077,126880.692233333
2078,123860.813233333
2079,127654.866566667
2080,111131.600666667
2081,120560.400133333
2082,119380.4292
2083,125401.161366667
2084,111140.267333333
2085,113851.755333333
2086,127331.803
2087,122699.3523
2088,88227.3499333333
2089,72217.5796333333
2090,126078.442333333
2091,113718.462766667
2092,119554.892533333
2093,123425.7013
2094,116726.184866667
2095,129629.408633333
2096,73695.3251333333
2097,81332.4716
2098,128987.3493
2099,58458.317
2100,77674.2013
2101,110476.324466667
2102,125854.1247
2103,92491.8342
2104,125388.628966667
2105,117882.235533333
2106,69917.4596333333
2107,183501.677033333
2108,110280.9276
2109,105092.188933333
2110,127074.260133333
2111,124365.808633333
2112,127976.1038
2113,108326.9484
2114,108540.031933333
2115,121326.601333333
2116,115332.490066667
2117,126904.0129
2118,111891.834933333
2119,90126.927
2120,109585.371333333
2121,80378.0098333334
2122,86629.1079666667
2123,71247.5674
2124,139443.347433333
2125,121415.672
2126,122389.0009
2127,115898.150033333
2128,128705.451
2129,96921.9242
2130,125816.0198
2131,129320.4909
2132,111909.385466667
2133,118216.423066667
2134,119548.4358
2135,86862.6301333333
2136,72100.8996333333
2137,112217.018033333
2138,128167.6342
2139,137716.288433333
2140,126424.128
2141,131315.327166667
2142,120432.332333333
2143,129964.694833333
2144,126651.712866667
2145,127104.352966667
2146,138886.064633333
2147,132159.2107
2148,126800.336433333
2149,130790.4461
2150,204208.7909
2151,123031.330666667
2152,172428.858
2153,146157.143966667
2154,105007.831533333
2155,129103.572366667
2156,247209.246833333
2157,217325.941766667
2158,223695.976933333
2159,189300.478366667
2160,156923.089933333
2161,234526.187666667
2162,369661.255433334
2163,305327.347533333
2164,235800.345866667
2165,173233.957933333
2166,117345.2975
2167,203886.478833333
2168,163636.605833333
2169,170006.9466
2170,192492.5349
2171,131271.8814
2172,126315.279233333
2173,141841.0413
2174,226030.577766667
2175,279301.559933333
2176,295960.9712
2177,234524.686233333
2178,183210.9653
2179,131968.5359
2180,232277.3687
2181,169076.692033333
2182,227024.193233333
2183,164747.372233333
2184,123668.370366667
2185,129170.082733333
2186,127312.651766667
2187,137051.634666667
2188,135806.725166667
2189,252836.322533333
2190,73565.6176666667
2191,76344
2192,76844.8173333334
2193,107748.684133333
2194,100359.0908
2195,103426.189466667
2196,95603.1573
2197,107977.848366667
2198,138920.975133333
2199,143631.8323
2200,123075.1558
2201,126253.6918
2202,170592.1545
2203,128652.530833333
2204,159687.672033333
2205,110435.7745
2206,128735.218633333
2207,185650.897166667
2208,219615.632533333
2209,195951.2042
2210,124175.2802
2211,112265.2864
2212,110508.454733333
2213,85760.9063333334
2214,131050.715066667
2215,96859.1890666666
2216,125754.139233333
2217,73493.7916666667
2218,71971.4966
2219,74508.9427333333
2220,83699.3129
2221,278318.5113
2222,233572.596333333
2223,257367.152133333
2224,186138.748633333
2225,116692.8224
2226,158366.450833333
2227,172604.0719
2228,266571.947333333
2229,227899.9863
2230,135171.7346
2231,215688.824633333
2232,157759.5377
2233,159617.594966667
2234,226745.407
2235,205104.584733333
2236,263500.066666667
2237,302877.465266667
2238,196135.610766667
2239,115526.0548
2240,150556.599766667
2241,133177.02
2242,123237.278166667
2243,126768.2063
2244,94291.5007333333
2245,103803.363666667
2246,127112.002133333
2247,111418.880866667
2248,124093.808066667
2249,120876.200933333
2250,126958.0607
2251,106043.540866667
2252,157611.840433333
2253,146205.770866667
2254,157072.347566667
2255,160412.8605
2256,166031.078766667
2257,188449.312033333
2258,152929.676633333
2259,156723.7975
2260,140300.4063
2261,165846.331566667
2262,185692.087133333
2263,316507.498733333
2264,383275.273966667
2265,154504.672633333
2266,279462.395266667
2267,336976.967666667
2268,367027.414533333
2269,136778.592466667
2270,170416.864766667
2271,203198.697833333
2272,198198.933066667
2273,151129.423966667
2274,156030.911966667
2275,154297.193633333
2276,158969.753033333
2277,161356.9723
2278,126138.778633333
2279,111257.9868
2280,122368.784766667
2281,157934.246266667
2282,170640.746533333
2283,99728.9818
2284,94456.3427
2285,131828.410866667
2286,119091.465733333
2287,308641.126966667
2288,251197.538233333
2289,335835.538066667
2290,407034.130966667
2291,297843.334766667
2292,369396.1874
2293,411033.2364
2294,365680.161966667
2295,387722.3905
2296,282928.155166667
2297,294150.769766667
2298,302702.105933333
2299,353399.305566667
2300,295414.4112
2301,260321.0456
2302,231698.0333
2303,224645.408666667
2304,226044.407166667
2305,163108.8261
2306,161877.795866667
2307,163015.442566667
2308,213738.415066667
2309,260553.731766667
2310,187855.6903
2311,180698.979566667
2312,159861.933633333
2313,157942.7715
2314,158413.8703
2315,157007.466466667
2316,170945.327833333
2317,160485.4685
2318,158840.758266667
2319,158946.718166667
2320,169277.725766667
2321,233512.020166667
2322,158993.435033333
2323,168368.695633333
2324,160212.349133333
2325,189450.404666667
2326,157581.7855
2327,186120.449033333
2328,216261.6968
2329,159944.217966667
2330,157034.9917
2331,306285.160266667
2332,360139.031466667
2333,291294.4384
2334,235491.116066667
2335,248154.5892
2336,293053.2923
2337,176156.0437
2338,273450.782933333
2339,226774.384033333
2340,361940.9037
2341,189717.851166667
2342,220482.767733333
2343,207618.7327
2344,215473.596666667
2345,221896.696466667
2346,190755.8678
2347,169593.859766667
2348,213070.244333333
2349,156818.011533333
2350,261360.4062
2351,231366.751133333
2352,237015.114
2353,238648.142733333
2354,126872.5772
2355,134684.440233333
2356,132434.184566667
2357,170804.183733333
2358,162386.8839
2359,128004.710833333
2360,105176.8464
2361,127038.7442
2362,250781.646266667
2363,129466.827133333
2364,153805.973633333
2365,199016.548566667
2366,170974.482966667
2367,210498.702
2368,185599.484633333
2369,196985.439333333
2370,156005.405633333
2371,156689.599633333
2372,158645.698566667
2373,250234.490066667
2374,278286.317233333
2375,229655.360933333
2376,263644.514266667
2377,292901.960966667
2378,129770.633066667
2379,172976.7853
2380,132131.4452
2381,147404.276633333
2382,168009.764633333
2383,174665.140933333
2384,226409.057933333
2385,140124.903966667
2386,128151.398133333
2387,126662.250133333
2388,89487.1368
2389,121319.5458
2390,134095.351466667
2391,130853.735933333
2392,110142.5882
2393,140629.395633333
2394,131405.930633333
2395,171388.3203
2396,133362.1193
2397,182818.2257
2398,122563.020333333
2399,50453.9206
2400,53109.3710333333
2401,100241.469933333
2402,127192.1849
2403,127406.7773
2404,134644.555166667
2405,139864.5631
2406,128376.982566667
2407,115859.172866667
2408,129163.494733333
2409,126168.9528
2410,145670.383966667
2411,115166.7239
2412,133203.826166667
2413,122758.873266667
2414,127751.9113
2415,126122.494766667
2416,120654.0003
2417,125339.093833333
2418,118546.614333333
2419,107672.306633333
2420,121162.3349
2421,136759.251766667
2422,109306.591666667
2423,121938.940766667
2424,137595.784966667
2425,196517.407466667
2426,126139.882
2427,122703.4469
2428,148754.715633333
2429,111863.3758
2430,125608.092566667
2431,105799.627066667
2432,127488.5718
2433,127462.838366667
2434,127637.959266667
2435,126586.695566667
2436,107909.3654
2437,93671.4343333333
2438,121422.3645
2439,103795.937866667
2440,113177.710366667
2441,82800.6258333333
2442,98789.3256666667
2443,108720.868933333
2444,116064.120366667
2445,80775.4945666667
2446,128636.944066667
2447,166490.053633333
2448,132367.5062
2449,99580.9714
2450,127899.914166667
2451,125338.8104
2452,171531.0693
2453,85327.3413333333
2454,126420.838066667
2455,109696.387533333
2456,122077.6648
2457,123530.8584
2458,125514.245866667
2459,91403.8401666667
2460,125299.6608
2461,95526.8970666667
2462,126278.6255
2463,111593.1235
2464,137061.947966667
2465,128168.006066667
2466,104347.4886
2467,133479.8995
2468,76469.4766
2469,72562.3879666666
2470,159212.374433333
2471,167379.355966667
2472,139534.838233333
2473,113024.028066667
2474,74253.5749
2475,191835.027466667
2476,99217.9688
2477,117766.5586
2478,139698.841966667
2479,105961.929533333
2480,143211.368433333
2481,116341.4083
2482,120595.714933333
2483,103190.322133333
2484,112074.319066667
2485,118747.41
2486,135110.712633333
2487,157023.846166667
2488,136236.822433333
2489,140096.745366667
2490,136337.8842
2491,77903.3154666667
2492,157195.4606
2493,142487.649533333
2494,135374.648833333
2495,84301.2167333333
2496,217013.1402
2497,127374.295533333
2498,105434.206066667
2499,81290.1356666667
2500,126283.093066667
2501,125774.960466667
2502,121483.789733333
2503,98725.7445333333
2504,157695.3608
2505,200818.843066667
2506,238322.317566667
2507,275388.230933333
2508,237501.611566667
2509,201333.470633333
2510,226168.404166667
2511,158881.564566667
2512,184672.250433333
2513,183175.531366667
2514,248577.291033333
2515,129454.082066667
2516,157556.0709
2517,128927.413366667
2518,132311.248733333
2519,224946.245066667
2520,189345.371733333
2521,164111.741333333
2522,200134.488033333
2523,121225.143333333
2524,128750.934933333
2525,128117.915866667
2526,125753.358733333
2527,109682.576233333
2528,120735.632333333
2529,116582.3699
2530,113563.182966667
2531,233270.998766667
2532,208023.743933333
2533,169082.8708
2534,226993.193
2535,286687.1909
2536,224458.3638
2537,225453.641
2538,159592.761233333
2539,163354.854766667
2540,156864.1772
2541,160097.1025
2542,157754.840133333
2543,128229.565066667
2544,113968.198933333
2545,126954.3076
2546,127401.3462
2547,127447.8043
2548,130675.2989
2549,131645.1591
2550,243419.756733333
2551,131180.796
2552,115460.828966667
2553,71158.6409
2554,95000.0851333333
2555,112924.897533333
2556,101852.729066667
2557,104197.361
2558,138595.5103
2559,128605.1858
2560,119065.336633333
2561,126707.565966667
2562,118339.4334
2563,122465.927633333
2564,168876.406966667
2565,128954.634133333
2566,150662.146966667
2567,128837.124466667
2568,164940.908566667
2569,173754.8427
2570,123663.581266667
2571,157872.1439
2572,143400.782966667
2573,197941.798333333
2574,258765.5216
2575,125418.881066667
2576,122056.214066667
2577,133193.115533333
2578,75050.1666666667
2579,58906.0656
2580,120964.031833333
2581,110115.9456
2582,106425.3523
2583,271943.275
2584,152910.373633333
2585,172076.507433333
2586,209329.586466667
2587,173801.834033333
2588,128388.527833333
2589,134802.460633333
2590,191988.2142
2591,182352.385833333
2592,185219.0353
2593,231972.2078
2594,142521.362633333
2595,172610.978766667
2596,283976.4816
2597,162492.894533333
2598,275544.476866667
2599,311840.427133333
2600,143074.3636
2601,133704.061633333
2602,74798.4086666667
2603,80421.5170666667
2604,78308.6801666667
2605,73379.9464666667
2606,135394.5439
2607,162997.910166667
2608,170162.632966667
2609,151777.062433333
2610,110819.987933333
2611,127567.627766667
2612,136778.429
2613,127747.467133333
2614,126293.534033333
2615,132722.462233333
2616,131453.0895
2617,157125.853466667
2618,177501.886166667
2619,174658.412366667
2620,158690.7821
2621,156362.432833333
2622,156423.095166667
2623,230954.049466667
2624,267901.114266667
2625,290549.4961
2626,153553.7683
2627,148871.241433333
2628,387292.268866667
2629,417573.957933333
2630,348657.7442
2631,416064.558566667
2632,366268.482533333
2633,284746.9815
2634,350567.9325
2635,139082.5517
2636,157269.018633333
2637,159722.306566667
2638,240301.780633333
2639,157897.434633333
2640,135692.942066667
2641,92108.4946
2642,170701.634233333
2643,85771.2100333334
2644,127292.634466667
2645,100494.482866667
2646,81068.7945333333
2647,91651.981
2648,129409.470566667
2649,125605.872733333
2650,126702.690433333
2651,129303.486133333
2652,374871.750233333
2653,235765.403966667
2654,240486.359666667
2655,344112.779433333
2656,293846.145
2657,299886.362933333
2658,257083.927933333
2659,288997.746833333
2660,312195.7877
2661,312933.9299
2662,311333.391666666
2663,265650.027333333
2664,251482.779733333
2665,297611.7774
2666,257658.3712
2667,156954.703333333
2668,164551.117633333
2669,156386.2645
2670,263030.608366667
2671,161667.471
2672,168610.1449
2673,185380.8057
2674,179885.404433333
2675,157472.957233333
2676,166797.014866667
2677,164766.296633333
2678,253442.369166667
2679,250136.738066667
2680,259767.100233333
2681,354043.016133333
2682,290281.028633333
2683,438043.807066667
2684,287744.062733333
2685,292975.337133333
2686,229550.183766667
2687,290989.1488
2688,208030.656833333
2689,179232.058633333
2690,399067.2936
2691,158782.6061
2692,127979.584166667
2693,171915.102733333
2694,130589.921866667
2695,167982.551633333
2696,158868.470566667
2697,157297.3405
2698,165901.040133333
2699,156893.571666667
2700,156282.074633333
2701,146029.618866667
2702,104245.779133333
2703,128370.305666667
2704,128902.229966667
2705,114255.319333333
2706,114870.575433333
2707,116661.7862
2708,126504.198033333
2709,103176.039866667
2710,126390.6473
2711,251039.846866667
2712,318274.822466667
2713,157291.4764
2714,140717.9336
2715,155505.0003
2716,151898.239866667
2717,159311.3422
2718,213416.281233333
2719,136545.103566667
2720,140960.3823
2721,125850.872733333
2722,137619.258166667
2723,135082.102
2724,126457.693866667
2725,125653.349866667
2726,128391.080533333
2727,157597.4611
2728,154820.606966667
2729,133963.7117
2730,126983.147566667
2731,120750.695466667
2732,127448.093966667
2733,139285.928633333
2734,138715.305033333
2735,125694.859733333
2736,131716.643066667
2737,118291.0413
2738,127463.311266667
2739,143209.154633333
2740,127742.514333333
2741,133121.462033333
2742,139140.506866667
2743,132053.3695
2744,136193.952666667
2745,127966.454066667
2746,127110.975933333
2747,137042.761933333
2748,111760.4905
2749,125666.4676
2750,127502.441333333
2751,123170.3634
2752,196702.483866667
2753,130484.5152
2754,178378.592433333
2755,123429.337733333
2756,92975.9612666667
2757,69555.9782
2758,80570.1039
2759,137316.714666667
2760,112028.905866667
2761,130150.6456
2762,126430.3383
2763,156950.593966667
2764,140447.420866667
2765,250215.1315
2766,124926.309466667
2767,76140.9541666667
2768,122810.694733333
2769,126211.835366667
2770,126509.568266667
2771,115181.9708
2772,110290.941266667
2773,141755.087366667
2774,124461.301533333
2775,118950.632
2776,127343.693233333
2777,126030.898933333
2778,108744.8138
2779,120961.978666667
2780,78630.8093
2781,84116.7466
2782,79160.9555666667
2783,85752.3794666667
2784,119504.947033333
2785,125869.687333333
2786,69812.4339
2787,120777.943266667
2788,70503.7338
2789,145842.060966667
2790,83289.7532666667
2791,105074.5386
2792,53731.4150666666
2793,147009.7573
2794,85804.2340666667
2795,109442.4191
2796,93882.4222
2797,198490.507933333
2798,105948.172866667
2799,109684.6144
2800,52522.8779
2801,108572.106266667
2802,128358.3526
2803,139092.631966667
2804,127707.576533333
2805,82135.7501333333
2806,75207.4659666667
2807,138346.169933333
2808,134629.553233333
2809,127880.051633333
2810,127485.161733333
2811,139872.4922
2812,137126.859133333
2813,151331.2641
2814,140101.286433333
2815,102887.124733333
2816,219694.132333333
2817,136626.238433333
2818,126791.0766
2819,153098.696033333
2820,129981.120833333
2821,109928.738533333
2822,162140.711233333
2823,295521.9482
2824,156201.996566667
2825,135853.366933333
2826,128356.151
2827,128552.1219
2828,213510.4735
2829,172883.528633333
2830,225723.6153
2831,159987.352166667
2832,239860.4391
2833,272898.320266667
2834,194889.6161
2835,199279.286666667
2836,166469.433833333
2837,143862.407633333
2838,132151.426233333
2839,159473.859333333
2840,168844.940633333
2841,174087.5236
2842,221805.804833333
2843,130617.273633333
2844,133129.5872
2845,116676.568666667
2846,178337.2083
2847,170194.233733333
2848,194688.578766667
2849,175159.9061
2850,258596.645566667
2851,219786.312166667
2852,224566.295733333
2853,221521.915033333
2854,133018.983766667
2855,177082.826833333
2856,175943.6076
2857,160861.907033333
2858,180253.154966667
2859,106849.4041
2860,125301.826166667
2861,126529.3667
2862,168055.7611
2863,124204.298166667
2864,233586.0753
2865,130499.780266667
2866,129633.439033333
2867,87739.8990666667
2868,102994.4232
2869,109487.381466667
2870,130135.785233333
2871,79644.6015
2872,47991.1494
2873,88865.4284
2874,125797.222666667
2875,116968.2865
2876,140123.899566667
2877,125534.264833333
2878,140735.866633333
2879,127957.222333333
2880,82083.3231333333
2881,124127.902933333
2882,138627.254633333
2883,170538.135966667
2884,177825.882966667
2885,159111.680433333
2886,206572.752166667
2887,82301.5792666667
2888,127644.322033333
2889,54694.6699
2890,67977.6365
2891,124293.9352
2892,54452.6161
2893,87258.9743333333
2894,52402.3760666666
2895,284138.4669
2896,262506.423166667
2897,182037.9026
2898,133339.326333333
2899,186951.304033333
2900,135610.476
